userid,content,star_rating,time
toco******,cup은 마음에 드나 뚜껑이 너무헐렁해서 닫혀있질못하네요 웬래그런건지 뚜껑만 잘못온건지 뚜껑만 바꿀수도 없을것같고 괜시리 한숨만 나오네...,3,2021-02-07T11:59:35.351+00:00
ejss****,좋아요~아주유용하게잘쓰고있어요,5,2021-02-23T05:13:24.708+00:00
ji45***,물을 잘 안마셔서 조금이라도 마셔볼려고 샀어요. 사은품으로 빨대 청소솔도 주시고 너무 좋네요. 잘 쓰겠습니다.,5,2021-01-23T01:46:27.473+00:00
mjyo****,뚜껑 닫히는게 조금 뻑뻑하긴한데 예뻐요,5,2021-02-25T11:53:53.321+00:00
haw0*****,배송이 빨라서 좋아요,5,2021-03-01T07:41:22.853+00:00
cuti*****,깔끔하니 예뻐용 !! 가성비 갑인듯 .. 완전 만족하며 쓰고 있습니당 ٩(๑&circ;O&circ;๑)۶,5,2021-01-30T11:09:40.901+00:00
ejin****,사진에서 본 그대로고 도착 하자마자 매일 사용하고 있는데 완전 만족해요 !  결로 불편해서 삭스 신겨줬는데 손 시리지도 않고 좋습니당,5,2021-01-21T16:02:44.080+00:00
jasu****,보온보냉되는 텀블러도 있는데 무거워서 들고다니기 힘들더라구요 가벼운거 찾다 구매하게 되었는데 만족스럽네요 다음엔 시애틀1호로고로 한번 구매해보려요,5,2021-01-18T00:09:28.896+00:00
miri****,잘 사용중입니당 ㅎ,5,2021-03-07T12:54:09.832+00:00
crus*****,디자인이 이쁘고 배송도 빨라서 좋아요,5,2021-02-01T05:40:38.468+00:00
wise****,너무 좋아요 가성비까지 짱,5,2021-02-19T00:45:15.689+00:00
uds2***,뚜껑 열고 닫을 때 살짝 힘들긴 하지만 그만큼 잘 닫히는 거라고 생각하려고요ㅎ 대량으로 구매했는데 배송도 빨라서 좋았어요,5,2021-01-19T05:45:07.240+00:00
wsjs****,쿨텀블러시켜야하는데 잘못시켰지만 좋아서 다시 시키려구요,5,2021-02-05T09:50:06.784+00:00
mand*****,글자 프린트가 아주 깨끗하지는 않지만 나름 만족합니다.,4,2021-02-03T05:47:42.048+00:00
mand*****,글자 프린트가 아주 깨끗하지는 않지만 나름 만족합니다.,4,2021-02-03T05:46:58.608+00:00
mand*****,글자 프린트가 아주 깨끗하지는 않지만 나름 만족합니다.,4,2021-02-03T05:46:04.466+00:00
dlst******,이뿌네요 ❤️ 가격도 저렴하고 마음에 들어요 세척솔도 주셔서 편해요 그리고 담ㅇㅔ도 구입하구싶어요 빨리도착했습니다.,5,2021-01-19T04:39:59.016+00:00
osy3***,완전 좋아요~~~ ㅜㅜㅜ 이쁨 이쁘고 로고깔끔 너무 편하고 좋네요 ㅋㅋ 은근 단단하고... 변색 혹시 되면 또 사러 올거같아요,5,2021-01-19T09:05:58.764+00:00
khcm******,제가 맘에 드는 텀블러를 찾아서 다행이에요 화면과 똑같고 이쁘네요^^,5,2021-01-19T12:36:26.948+00:00
vl****,예쁩니다~ 1호점 오리지널도 구입하고 싶네요ㅎㅎ,5,2021-02-08T03:17:03.771+00:00
wnel***,좋어요 튼튼해요ㅎㅎ,4,2021-03-25T07:54:42.877+00:00
kks_****,관찮아요 좋아요 똑같음,5,2021-02-07T00:24:37.450+00:00
suna****,일회용컵 같은 느낌이라 보온은 전혀 안되겠지만 디자인이 이뻐서 구매한거라 만족합니다~!,4,2021-01-27T15:58:09.304+00:00
yuna*******,조아요 조아요 조아요 조아요,5,2021-02-23T02:37:06.464+00:00
cros******,맘에들어요~ 크기도 적당하고  튼튼하니 잘 쓸거같애요~^^,5,2021-01-26T08:01:56.239+00:00
joan****,깔끔하게 잘 포장되서 왔음 한번썼는데 아빠가 일회용인줄알고 분리수거함에 버리심 ㅋㅋ 주변에서도 다 일회용같이 생기긴했다고..  지금 빨대세척솔밖에 없음 조만간 다시 살게요....,5,2021-01-17T17:52:15.168+00:00
dusw******,잘 사용하고 있습니다 : ),5,2021-02-10T14:56:12.318+00:00
dusw******,잘 사용하고 있습니다 : ),5,2021-02-10T14:55:31.689+00:00
bora****,가벼워서 휴대성이 좋아요,5,2021-02-05T06:11:43.642+00:00
fr****,아이스음료에 딱입니다 깨지지않고  가벼워서휴대도간편해요,5,2021-02-19T10:49:07.489+00:00
skar***,용량도 크고 생각보다 오래 쓸수 있을거 같습니다 좋아요!,5,2021-02-14T18:40:07.978+00:00
ym77****,추천받아서 구매했어요 배송빨라요,5,2021-02-17T06:34:39.063+00:00
kszz*******,가볍고 막쓰기 좋아요,5,2021-02-05T09:55:56.896+00:00
tota****,정말 이쁘고 벤티가 엄청 길줄알았는데 너무 좋은 크기에요! 좁지않아서 세척에도 용이하고 톨사이즈 주문+샷추가+얼음 많이 주문하면 딱 좋은사이즈!,5,2021-01-11T16:10:25.037+00:00
91****,가벼워서 편해요 ^^  사이즈도 크구요~~~,5,2021-02-18T22:26:44.420+00:00
lmx0***,어린이집 선물로  샀어요~,3,2021-02-24T19:01:18.308+00:00
cold****,배송이 살짝 느리지만 상품은 만족합니다,4,2021-02-20T05:31:01.436+00:00
dksd*****,조리원에서 쓸 텀블러가 없어서 주문햇는데 바로오더라구용,5,2021-02-19T15:33:45.382+00:00
kce0***,아주좋아요아주좋아요아주좋아요,5,2021-03-13T05:26:31.275+00:00
leeh*******,좋아요 ^^ 생각보다 얇아요 ㅎㅎ 다자인은 이쁘고 세척솔도 넣어주시고 감사합니다 ㅋㅋ,5,2021-01-16T13:36:23.226+00:00
hohi****,배송빠르고 좋아요~,4,2021-02-01T02:49:00.287+00:00
rlaw********,잘 받았어요 잘 쓸게요,4,2021-01-29T15:13:12.400+00:00
el****,콜드컵이 필요한데 저렴하게 잘구매한거같아요,5,2021-01-26T07:11:37.620+00:00
myna******,차량용 간식통으로 사용하고 있어요.,5,2021-02-21T05:45:57.863+00:00
leej******,정말 맘에 들어요! 얼른 스벅으로 go go,5,2021-01-26T06:54:00.868+00:00
rudd******,가벼워서 좋고 배송이 진짜 빨라요 &hearts;︎ 디자인도 완전 예쁘답니다 강추!!!!!,5,2021-01-23T04:57:16.430+00:00
jaem*****,집에서 즐기기에 완전 만족스럽네요,5,2021-02-17T09:45:45.519+00:00
el****,콜드컵이 필요한데 저렴하게 잘구매했습니다,5,2021-01-26T07:12:21.805+00:00
o_om*****,잘 사용하고 있습니더 ~ 선물로도 좋아여,5,2021-02-17T06:31:24.842+00:00
dkfh*****,콜드컵 편하고 예쁘고 좋아요. 커피마실때 잘쓰고있어요,5,2021-01-18T01:00:42.449+00:00
byun******,사진이랑 똑같아요 이쁘고 가벼워요 용량도 엄청 커요,5,2021-01-21T14:46:53.395+00:00
rkak******,싸고 막쓸수도있을 부담없는가격,5,2021-02-17T07:32:20.205+00:00
myna******,너무너무 잘 사용하고 있습니다^^,5,2021-02-21T05:46:26.392+00:00
blue*****,생각보다 크고 좋아요 저렴하고 굿굿,5,2021-01-26T06:53:09.557+00:00
alsw*****,받고나서 물 받아봤는데 새는 것도 없고 디자인 긁힘같은 것도 없고 크기도 꽤 넉넉해서 좋아요,5,2021-01-21T09:36:06.486+00:00
ww****,싸게 잘삿어요 비싼 텀블러 사봤자 잘 깨지고 내구성이 그저 그래서 이게 나은거 같아요 뚜껑 덮으면 흐르지도 않아서 좋습니당,5,2020-12-31T09:39:09.860+00:00
wise****,가성비가 너무좋아요,5,2021-02-19T00:45:49.467+00:00
thn0****,가성비 굿! 가볍게 아이스 음료 먹기 좋을 것 같습니다!!,5,2021-01-17T05:21:23.158+00:00
dbal*****,예뻐요 가성비 좋아용,5,2021-01-21T17:09:10.332+00:00
ps****,콜드컵으로 좋습니다!,5,2021-02-19T15:28:02.318+00:00
skfk****,연말 선물로 줫더니 센스잇는 예쁜 선물이 됐어용 ㅎㅎ,5,2021-01-25T18:30:21.767+00:00
swjd******,무난한 기본형 텀블러에요,4,2021-02-20T03:29:12.365+00:00
usy0***,배송도 빨랐고 상품도 마음에 들어요! 저렴하게 사서 기분 좋아요 많이 파세요!!,5,2021-01-09T00:27:17.520+00:00
youn****,로고도 뚜렷하고 가벼워서 너무 편하고 지금은 물마실때 쓰지만 여름에 아아 테이크 아웃할때 이용할려고요,5,2021-01-16T08:07:29.056+00:00
only*****,예쁘고 생각보다 단단해서 더 맘에 들어요 ㅎㅎ 외출용으로 잘 쓸게요~~,5,2021-01-15T05:30:01.951+00:00
tarr*******,첫째로는 빠르고 정확한 실장님?의 피드백에 화사자체에 신뢰가 가네요. 제품은 아직 사용은 안했지만 보기만 해서는 일회용같은 느낌이 큽니다. 이런 컵 사용이 처음이라 일단 써봐야 알겠지요.,4,2021-01-24T07:04:28.963+00:00
only*****,예쁘고 생각보다 단단해서 더 맘에 들어요~~ 외출용으로 잘 쓸게요~~!!,5,2021-01-15T05:31:01.594+00:00
play****,좋네요 집에서 스타벅스 분위기를 낼 수 있네요,5,2021-01-22T04:48:41.223+00:00
yank******,매일 회사에 가지고 다닙니다 좋습니다,5,2021-02-17T08:11:47.105+00:00
5wal*****,물을 한꺼번에 벌컥벌컥 마시는것보다 조금씩 나눠마시는게 좋다고 해서 평소에도 물컵으로 리유저블 컵을 쓰고 있어요(좁은 입구로 조금씩 먹기 좋거든요).  친정엄마가 제가 쓰는걸 보시고는 하나 사달라고 하셔서 선물로 보내드렸는데 뚜껑의 공기구멍이 반쯤 뚫리다 말았네요.....엄마는 쓰는데 지장없다고 그냥 쓰시겠다고 하시는데....비싼건 아닌데 사드린 입장에서는 좀 아쉽네요~~,3,2020-12-12T11:29:26.529+00:00
k6****,디자인도 생각보다 좋고 이쁘네요 가격도 나쁘지않은것같습니다,5,2021-01-31T02:43:53.412+00:00
disn********,너무편하게 잘쓰고있어서 너무좋아요~~,5,2021-02-16T02:06:00.008+00:00
gpfl*****,집에있으면 물을 잘안마시게돼서 이번에 장만하게되었는데 무게도 디게 가볍고 텀블러 뚜껑도 닫으면 물이 전혀 안흐르게 꽉 닫히는게 너무 좋습니다!!,5,2021-01-12T11:34:36.855+00:00
skfk****,연말 선물 했다니 센스잇는 선물 됏어요 ㅎㅎ,5,2021-01-25T18:31:11.649+00:00
godi******,뚜껑이 잘빠지는것 같아요~~,4,2021-02-18T14:28:15.049+00:00
skar***,이쁘고 가볍습니다 좋아요,5,2021-02-14T18:41:16.742+00:00
dksd*****,텀블러가 필요해서 구ㅁㅐ했어영! 딱 좋은가같구 배송도 엄청 빨라서 맘에 들었어용,5,2021-02-05T02:03:50.017+00:00
kood*****,만족하면서 잘 쓰고 있어요 굳굳 ~~,5,2021-01-24T08:55:46.578+00:00
funs******,배송빠르고 제품좋습니다//,5,2021-02-15T02:29:59.783+00:00
funs******,배송빠르고 제품좋습니다//,5,2021-02-15T02:29:36.048+00:00
hwan********,편하고 튼튼하고 좋아요,5,2021-01-25T02:13:27.325+00:00
h0****,두께가 얇을까하고 걱정했는데 적당하고 튼튼하네요! 로고부분도 인쇄가 선명하게 잘되있어 맘에 듭니다! 스타벅스 초창기로고라서인지 독특하고 멋이 있네요^^,5,2021-01-01T02:12:25.178+00:00
suky******,가벼워서 하루종일 물마시기 편해요,5,2021-01-22T02:10:02.121+00:00
miri****,고민하다 구매했는데 엄마랑 하나씩 쓰는데 넘 좋네여ㅔ,5,2021-01-10T07:26:47.744+00:00
jo****,좋아요. 가볍고 잘 사용했습니다.,5,2021-02-08T05:45:15.272+00:00
ca****,두번째 구매에요! 텀블러는 너무 무거운데 이건 가벼워서 슉 가방에 넣어가서 커피테이크아웃해오기 좋아요! 이거 사서 친구들 나눠줬는데 다들 잘쓰고 좋아해서 뿌듯하네요,5,2021-01-01T04:50:29.071+00:00
eksl****,예뻐용 로고도 특이하고너무 좋아용,5,2021-01-19T16:18:46.825+00:00
maen***,친절하게 상담해주셔서 감사합니다. 디자인도 너무 마음에 들어요👍👍,5,2021-01-03T10:01:05.588+00:00
maen***,친절하게 상담해주셔서 감사합니다. 디자인도 너무 마음에 들어요👍👍,5,2021-01-03T06:20:23.217+00:00
hyun******,2년전에 같은 제품구매하여 사용하였는데  제 실수로 파손되어서 재구매하였습니다~ 정말 잘 사용하고 있어요!!!,5,2021-01-27T00:57:11.192+00:00
gksd******,너무 이쁘고 좋아요,5,2021-02-12T21:43:29.584+00:00
asta****,이거이 좋구만 ㅋㅋ,5,2021-02-18T04:20:29.196+00:00
jinh********,넘 맘에들어요 다시 구매했어용,5,2021-01-15T05:41:45.541+00:00
yo****,진짜 시애틀에서 온 건지는 솔직히 모르겠고요 걍 쓸만합니다. 핫커피컵이라는데 전 모르겠네요. 봐서는 뜨거운 물 부으면 쪼그라들 것 처럼 생겼어요..적당히 써야겠어요.,5,2021-01-02T08:38:30.513+00:00
qazp******,반투명이라 음료가 얼마나 남았는지 확인 할 수 있어서 좋아요,5,2021-01-12T04:48:33.261+00:00
heos****,배송 빠르고 상품 좋아요! 콜드컵 친구가 미국에서 사온 선물로 받았었는데 똑같네요~ 활용도가 넘 좋아요! 굳굳,5,2021-01-18T05:48:19.179+00:00
shni***,너무 가볍고 좋아요 선물했는데 만족하네요 ㅎㅎ,5,2021-02-06T03:25:41.071+00:00
0119*******,집에서 컵으로 쓰려고 샀어요 가볍고안깨지고 커피마시기도 좋네요,5,2021-01-31T17:06:20.607+00:00
chen********,실물이더이뻐요ㅎㅎ사무실에서 일할때 물마시기좋아요ㅎㅎ,5,2021-01-31T15:56:51.770+00:00
wlsg******,가볍고 편리합니다. 스타벅스 디자인이 너무 마음에 들어요 그리고 빨대 세척솔이 생각보다 유용합니다~,5,2020-12-30T02:22:26.786+00:00
chun****,너무 마음에 들어요 엄청 잘사용하고있습니당 플라스틱 사용을 줄이고 싶어 구매했는데 가벼우니 들고나가기도 좋네요^^,5,2021-01-08T04:25:36.514+00:00
su****,디자인 맘에들어요 담에 또 구매할게요.,5,2021-01-28T13:58:07.709+00:00
gkdu*******,저번부터 스타벅스 콜드컵 사고싶었는데 너무 맘에 들어용,5,2021-01-12T06:48:07.511+00:00
gksc*******,사진이랑 똑같구욤 생각햇던것보다 크더라구용 그래서 더 조아용 오랜만에 맘에드는거 하나 구매햇슴니다 ㅎ,5,2020-12-29T10:28:04.206+00:00
love********,제품도 화면과 동일하고 빠른 배송까지 다 만족합니다~ 나중에 다시 또 구매 할게요!!,4,2021-01-26T07:39:01.507+00:00
jinh********,스타벅스 짱입니당 배송도 빨랐어요,5,2021-01-15T05:41:14.503+00:00
alst******,요즘 코로나로 인해서 카페를 못가서 커피머신 사서 아아 많이 먹었는데 대용량 컵이라 넉넉하게 얼음가득 넣어서 먹을 수 있어 좋아요!!!쵝오,5,2021-01-02T05:29:55.756+00:00
bora****,가벼워서 사용하기가 편해요,5,2021-02-05T06:15:46.921+00:00
army***,딱원하는느낌 원하던크기 만족,5,2021-02-04T17:11:58.046+00:00
page****,물을 잘 안 먹어서 물 좀 마시려고 샀는데 편하고 좋아요 !,5,2021-01-12T10:14:29.056+00:00
zxot*****,컵 디자인이나 색감이나 아주 맘에들어 자꾸 이용하게되고 청결만 잘 유지해주면 새거느낌 어디가지않네요,5,2021-01-19T01:19:23.076+00:00
nmlk***,이쁘고 튼튼하게 잘왔네요 잘쓰겠습니다,5,2021-01-12T13:20:15.726+00:00
snoo******,전부터 한번 써보고 싶었는데 마음에 듭니다 ㅎㅎ 딱 원하는 사이즈 예요 ㅎㅎ,5,2021-01-07T01:39:10.441+00:00
chch*****,크고 좋아요 예쁘네요,5,2021-01-16T05:52:41.597+00:00
thwl*****,엄청 클 줄 알았는데 생각보다 적당하고 좋아요,5,2021-01-31T14:13:27.774+00:00
jjh2******,친구 선물로 줬는데 좋아해용 감사합니다~,5,2021-01-09T12:20:11.402+00:00
sil3***,가격대비 너무 퀄리티가 좋습니다. 포장도 너무 고급스럽구여~ 선물로 줄려고 주문했는데 너무 잘 한거 같아요,5,2021-01-11T05:56:11.118+00:00
dodo****,가볍고 아이스와 핫 겸용이라 좋아요,4,2021-01-12T02:19:20.984+00:00
suky******,빨대 ㅅㅔ척솔 주셔서 넘 편해요!,5,2021-01-22T02:11:09.035+00:00
vero*******,짱좋아요!!!!! 물 담아먹기 좋아용,5,2021-01-29T14:28:03.006+00:00
thdm****,음 저는 물기가 많이 나진 않아서 좋았구 가벼워서 좋습니다 처음 그대로 좋은거같아요 !! 사무실용으로 추천합니다,5,2020-12-22T04:58:33.257+00:00
rkdl*****,빠른 배송 덕에 얼른 물건을 쓸 수 있어 좋아요,5,2021-01-07T07:48:21.249+00:00
oran*****,가볍고 좋아요 오래오래쓸래요,5,2021-01-15T10:09:07.996+00:00
hy_2***,물 마시려고 샀는데 괜찮아요,4,2021-01-30T19:05:27.344+00:00
ky02****,너무 좋아요! 잘쓰겠습니다 😊,5,2021-01-27T02:02:51.844+00:00
wlsw******,좋네요굳좋아아주졸어,5,2021-01-11T06:31:15.464+00:00
ku91***,좋아하는 스타일입니다,4,2021-02-06T00:46:28.134+00:00
leej****,좋아요 배송도 빨라요,5,2021-01-29T01:05:30.733+00:00
tjsd*****,ㄱ성비 좋아요! 여러모로 잘 쓰이네용,3,2021-01-29T08:03:55.917+00:00
jo****,잘 사용할께요. 맘에 쏘옥 듭니다,5,2021-01-06T15:17:31.211+00:00
hys2****,생각보다 가볍네요. 퀄리티는 가격만큼입니다.,5,2020-12-31T12:00:45.297+00:00
ekwj*****,딱 원했던 콜드컵입니다 크기도 크고 튼튼해서 잘 사용할 것 같아요,5,2021-01-04T05:59:46.376+00:00
bee0***,리유저블컵치곤 탄탄한 것 같아욜,5,2021-02-01T09:12:04.417+00:00
aadd****,좋네요!! 집에서 커피마시려고 구매했어용,5,2021-01-06T03:05:42.712+00:00
tjdf****,너무너무만족잘쓸께요,5,2021-01-13T04:01:02.201+00:00
thsu*****,크기도 크고 가볍고 사무실에서 쓰기 좋아요,5,2021-01-24T10:07:22.782+00:00
spri****,대만족중입니다 몇개 더 구매할 예정입니다,5,2021-01-27T08:01:54.693+00:00
wodl****,가볍고 찬음료 담았을때 물방울이 많이 안생겨서 좋아요,5,2021-01-03T16:29:46.578+00:00
lhj7***,핫컵은 처음 써보는데 기능성이 어떨지는 잘 모르겠어요 그치만 넘 예쁨...💕,5,2020-12-28T05:30:23.730+00:00
hamy*****,물 많이 마시려고 샀어요! 화면과 똑같아서 좋네요!,5,2021-01-22T10:44:11.785+00:00
godl*****,싼가격에 좋았습니다 아쉬운점이있다면 뜨거운걸 담으면 컵도 너무 뜨거워요 홀더 필수 ㅠ!,5,2021-01-20T06:01:29.173+00:00
sana****,여전히 잘 쓰고 있어요~~~~~~,5,2021-01-15T08:09:18.412+00:00
fall*****,동료가 편히 쓰는거 보고 같은거 주문했어요~ 예뻐용~~!,5,2021-01-21T02:36:01.943+00:00
jiny********,배송도 빠르고 디자인도 마음에 듭니다,5,2021-01-25T04:31:34.931+00:00
jong******,빠른배송 매우만족합니다,5,2021-01-05T08:18:05.079+00:00
tjsd******,리유저블 컵 싸게 구매했네요! :) 세척 솔도 함께 주셔서 좋아요. 감사합니다!,5,2021-01-15T03:41:50.875+00:00
